Date,Open,High,Low,Close,Adj Close,Volume
2020-11-24,4997.05,5001.06,4960.98,4974.29,4974.29,156637911
2020-11-25,4992.75,5004.77,4910.7,4910.7,4910.7,170340526
2020-11-26,4908.32,4925.29,4867.82,4919.59,4919.59,137202337
2020-11-27,4930.59,4980.77,4917.35,4980.77,4980.77,162952922
2020-11-30,4994.11,5055.19,4960.25,4960.25,4960.25,262638950
2020-12-01,4963.13,5072.55,4963.13,5067.1,5067.1,204065638
2020-12-02,5072.98,5090.61,5043.31,5067.14,5067.14,195435476
2020-12-03,5065.45,5072.3,5033.79,5057.06,5057.06,177865748
2020-12-04,5049.52,5072.39,5017.85,5065.92,5065.92,144347167
2020-12-07,5065.73,5067.87,5014.61,5022.24,5022.24,139896218
2020-12-08,5029.11,5043.06,4998.92,5009.88,5009.88,123073029
2020-12-09,5022.38,5033.64,4942.52,4942.7,4942.7,138916964
2020-12-10,4931.29,4962.74,4919.77,4940.52,4940.52,125914271
2020-12-11,4957.82,4957.82,4849.35,4889.63,4889.63,159357696
2020-12-14,4903.63,4937.26,4887.66,4934.84,4934.84,120801551
2020-12-15,4931.6,4954.19,4904.79,4945.1,4945.1,118342633
2020-12-16,4957.3,4968.86,4938.19,4953.87,4953.87,106778967
2020-12-17,4960.73,5021.62,4950.37,5017.48,5017.48,133385480
2020-12-18,5014.32,5027.44,4979.01,4999.97,4999.97,128049618
2020-12-21,4995.76,5048.51,4970.0,5046.84,5046.84,140811781
2020-12-22,5034.98,5055.13,4960.95,4964.77,4964.77,162344970
2020-12-23,4977.3,5028.45,4968.15,5007.12,5007.12,140292818
2020-12-24,5006.01,5033.04,4979.24,5000.02,5000.02,114418668
2020-12-25,4985.77,5042.1,4973.68,5042.01,5042.01,121006979
2020-12-28,5042.94,5089.34,5037.86,5064.41,5064.41,136914406
2020-12-29,5071.45,5077.42,5034.31,5042.94,5042.94,141198661
2020-12-30,5037.98,5113.71,5036.63,5113.71,5113.71,148626447
2020-12-31,5122.48,5215.62,5122.48,5211.29,5211.29,171602509
2021-01-04,5212.93,5284.43,5190.94,5267.72,5267.72,211711383
2021-01-05,5245.84,5368.5,5234.38,5368.5,5368.5,224931159
2021-01-06,5386.51,5433.47,5341.43,5417.67,5417.67,193773445
2021-01-07,5428.39,5513.66,5413.35,5513.66,5513.66,219872079
2021-01-08,5526.29,5547.47,5442.69,5495.43,5495.43,204324956
2021-01-11,5504.24,5555.69,5412.5,5441.16,5441.16,231835983
2021-01-12,5419.5,5596.35,5417.63,5596.35,5596.35,224220186
2021-01-13,5609.26,5644.72,5535.14,5577.97,5577.97,261569887
2021-01-14,5556.21,5568.02,5458.68,5470.46,5470.46,243683379
2021-01-15,5471.39,5500.63,5390.27,5458.08,5458.08,238637435
2021-01-18,5438.16,5541.46,5410.78,5518.52,5518.52,207051868
2021-01-19,5525.97,5532.48,5415.72,5437.52,5437.52,211043425
2021-01-20,5439.91,5496.05,5426.54,5476.43,5476.43,170913260
2021-01-21,5492.96,5593.11,5490.56,5564.97,5564.97,209950198
2021-01-22,5562.38,5573.66,5513.88,5569.78,5569.78,199300019
2021-01-25,5564.12,5655.48,5543.27,5625.92,5625.92,197047020
2021-01-26,5600.9,5600.9,5506.0,5512.97,5512.97,171904591
2021-01-27,5505.77,5534.99,5449.64,5528.0,5528.0,160190840
2021-01-28,5450.37,5462.24,5360.38,5377.14,5377.14,170485586
2021-01-29,5413.97,5430.2,5288.1,5351.96,5351.96,182178785
2021-02-01,5356.85,5422.3,5342.05,5417.65,5417.65,166313705
2021-02-02,5429.7,5503.21,5411.52,5501.09,5501.09,165210565
2021-02-03,5499.3,5532.89,5473.12,5485.2,5485.2,188054318
2021-02-04,5453.98,5510.05,5411.57,5473.95,5473.95,180575654
2021-02-05,5494.7,5550.77,5477.65,5483.41,5483.41,189699599
2021-02-08,5506.14,5576.49,5479.85,5564.56,5564.56,164033774
2021-02-09,5584.17,5686.25,5555.05,5686.25,5686.25,164887260
2021-02-10,5709.68,5823.42,5707.33,5807.72,5807.72,170169787
2021-02-18,5922.07,5930.91,5747.66,5768.38,5768.38,218848686
2021-02-19,5734.02,5787.89,5667.32,5778.84,5778.84,214475781
2021-02-22,5785.51,5785.51,5597.33,5597.33,5597.33,282124383
2021-02-23,5542.68,5644.76,5541.11,5579.67,5579.67,233807726
2021-02-24,5591.48,5598.83,5379.73,5437.57,5437.57,225428611
2021-02-25,5494.47,5527.63,5444.16,5469.56,5469.56,230736028
2021-02-26,5343.9,5416.32,5318.86,5336.76,5336.76,212264543
2021-03-01,5389.25,5421.56,5345.94,5418.78,5418.78,177463524
2021-03-02,5453.28,5454.97,5305.05,5349.63,5349.63,196511114
2021-03-03,5327.35,5452.4,5316.48,5452.21,5452.21,194709053
2021-03-04,5388.48,5392.37,5254.78,5280.71,5280.71,212775212
2021-03-05,5191.97,5307.82,5174.25,5262.8,5262.8,202627955
2021-03-08,5299.79,5326.26,5079.8,5080.02,5080.02,230231634
2021-03-09,5066.15,5094.31,4917.91,4971.0,4971.0,230711004
2021-03-10,5047.06,5055.28,4981.62,5003.61,5003.61,169928489
2021-03-11,5024.56,5138.41,5020.58,5128.22,5128.22,189600765
2021-03-12,5153.67,5153.67,5086.82,5146.38,5146.38,201020590
2021-03-15,5116.12,5120.88,4992.4,5035.54,5035.54,204153083
2021-03-16,5054.41,5084.31,5009.95,5079.36,5079.36,161390054
2021-03-17,5062.77,5123.55,5020.13,5100.86,5100.86,149162376
2021-03-18,5114.59,5160.46,5111.13,5141.77,5141.77,142901519
2021-03-19,5068.53,5089.92,4980.76,5007.09,5007.09,164174848
2021-03-22,5008.4,5071.34,4996.54,5057.15,5057.15,167402632
2021-03-23,5057.06,5064.02,4966.53,5009.25,5009.25,158013967
2021-03-24,4985.4,5024.33,4919.89,4928.69,4928.69,159385981
2021-03-25,4904.07,4950.76,4883.66,4926.35,4926.35,132945188
2021-03-26,4953.95,5050.83,4953.95,5037.99,5037.99,145926697
2021-03-29,5052.26,5086.65,5010.39,5046.88,5046.88,143388216
2021-03-30,5043.1,5106.04,5032.8,5094.73,5094.73,138618560
2021-03-31,5085.95,5085.95,5015.61,5048.36,5048.36,141335744
2021-04-01,5059.94,5115.43,5056.87,5110.78,5110.78,120324890
2021-04-02,5129.85,5169.83,5116.35,5161.56,5161.56,127002255
2021-04-06,5178.64,5181.15,5125.33,5140.34,5140.34,109834209
2021-04-07,5141.66,5141.66,5065.19,5103.74,5103.74,145763748
2021-04-08,5078.26,5129.13,5062.07,5112.21,5112.21,141771046
2021-04-09,5100.04,5100.04,5022.09,5035.34,5035.34,128416509
2021-04-12,5026.98,5045.6,4933.01,4947.75,4947.75,152644314
2021-04-13,4949.81,4994.54,4924.2,4939.64,4939.64,132919357
2021-04-14,4945.69,4987.12,4940.27,4980.63,4980.63,120860838
2021-04-15,4969.91,4969.91,4900.3,4948.97,4948.97,108829384
2021-04-16,4966.9,4979.17,4917.96,4966.18,4966.18,111239923
2021-04-19,4966.41,5088.21,4940.75,5087.02,5087.02,154769825
2021-04-20,5065.78,5119.86,5058.92,5083.37,5083.37,136541701
2021-04-21,5055.24,5110.56,5047.99,5098.74,5098.74,124637276
2021-04-22,5114.28,5119.22,5067.14,5089.24,5089.24,121167644
2021-04-23,5088.83,5149.98,5086.49,5135.45,5135.45,122056991
2021-04-26,5156.59,5181.11,5072.96,5077.24,5077.24,151381967
2021-04-27,5076.64,5095.98,5042.61,5090.52,5090.52,123961838
2021-04-28,5073.97,5119.45,5059.26,5119.24,5119.24,120620319
2021-04-29,5128.28,5170.59,5113.65,5164.17,5164.17,140092480
2021-04-30,5156.36,5163.25,5094.93,5123.49,5123.49,160121620
2021-05-06,5098.8,5132.9,5037.41,5061.12,5061.12,158822630
2021-05-07,5073.46,5093.75,4996.04,4996.05,4996.05,172258322
2021-05-10,5001.44,5019.39,4953.7,4992.42,4992.42,170820585
2021-05-11,4956.08,5033.49,4925.92,5023.06,5023.06,151526497
2021-05-12,5003.82,5051.17,4995.4,5044.55,5044.55,126619087
2021-05-13,4992.35,5022.08,4975.45,4992.97,4992.97,132279406
2021-05-14,5007.63,5112.98,4981.29,5110.59,5110.59,159426181
2021-05-17,5115.31,5206.69,5115.31,5184.99,5184.99,153889633
2021-05-18,5190.93,5201.67,5156.79,5187.6,5187.6,118404260
2021-05-19,5173.17,5193.56,5151.64,5172.27,5172.27,118729984
2021-05-20,5167.05,5201.59,5152.04,5186.41,5186.41,138454776
2021-05-21,5199.13,5216.16,5123.12,5134.15,5134.15,124768484
2021-05-24,5138.81,5155.59,5092.39,5155.59,5155.59,126742336
2021-05-25,5165.04,5324.36,5161.52,5318.48,5318.48,182996838
2021-05-26,5326.12,5344.28,5308.74,5320.59,5320.59,169607096
2021-05-27,5311.37,5378.48,5286.05,5338.23,5338.23,148462856
2021-05-28,5338.73,5360.28,5288.65,5321.09,5321.09,164605806
2021-05-31,5318.08,5331.63,5281.69,5331.57,5331.57,144603269
2021-06-01,5320.47,5343.75,5269.26,5341.68,5341.68,143831475
2021-06-02,5348.34,5352.64,5266.79,5289.97,5289.97,137754319
2021-06-03,5285.71,5314.37,5255.07,5255.29,5255.29,141968878
2021-06-04,5228.28,5334.49,5221.23,5282.28,5282.28,144732088
2021-06-07,5284.89,5286.84,5242.95,5277.63,5277.63,127704970
2021-06-08,5276.97,5319.04,5201.14,5232.12,5232.12,130559532
2021-06-09,5224.95,5253.36,5215.35,5236.45,5236.45,121820321
2021-06-10,5236.47,5299.53,5229.52,5271.47,5271.47,138991967
2021-06-11,5275.75,5276.1,5213.6,5224.7,5224.7,180807173
2021-06-15,5218.56,5225.5,5137.41,5166.56,5166.56,142880059
2021-06-16,5163.25,5164.52,5076.02,5080.49,5080.49,125147986
2021-06-17,5074.38,5123.37,5073.82,5101.89,5101.89,120452518
2021-06-18,5104.93,5128.03,5064.92,5102.47,5102.47,148585805
2021-06-21,5088.09,5123.78,5058.57,5090.39,5090.39,132184517
2021-06-22,5106.07,5125.82,5086.28,5122.16,5122.16,130416753
2021-06-23,5127.19,5171.03,5109.76,5147.39,5147.39,136356058
2021-06-24,5156.56,5160.43,5120.58,5155.97,5155.97,126685624
2021-06-25,5159.8,5251.61,5157.48,5239.97,5239.97,154931062
2021-06-28,5253.61,5260.64,5226.22,5251.76,5251.76,133193784
2021-06-29,5248.52,5248.52,5182.68,5190.54,5190.54,125162998
2021-06-30,5189.38,5231.43,5186.63,5224.04,5224.04,103752671
2021-07-01,5241.2,5252.26,5190.88,5229.66,5229.66,127240620
2021-07-02,5186.66,5186.66,5074.36,5081.12,5081.12,130426424
2021-07-05,5073.78,5098.23,5048.0,5085.79,5085.79,131211589
2021-07-06,5089.78,5092.21,5028.51,5083.1,5083.1,140655219
2021-07-07,5052.42,5152.77,5045.41,5140.49,5140.49,148549061
2021-07-08,5149.31,5151.22,5078.93,5088.26,5088.26,173901007
2021-07-09,5063.15,5081.41,5006.41,5069.44,5069.44,160653225
2021-07-12,5108.38,5159.41,5070.32,5132.71,5132.71,206212040
2021-07-13,5128.61,5154.05,5114.94,5142.1,5142.1,166482209
2021-07-14,5130.75,5130.75,5075.13,5083.08,5083.08,188352719
2021-07-15,5073.26,5153.81,5067.68,5151.46,5151.46,181077102
2021-07-16,5140.9,5140.9,5090.63,5094.77,5094.77,169955983
2021-07-19,5083.73,5120.82,5047.62,5113.49,5113.49,153199588
2021-07-20,5080.22,5114.0,5067.86,5108.99,5108.99,129300045
2021-07-21,5122.78,5160.54,5122.3,5144.04,5144.04,167976468
2021-07-22,5150.39,5171.21,5137.88,5151.75,5151.75,185556864
2021-07-23,5145.43,5145.43,5080.0,5089.23,5089.23,216536847
2021-07-26,5067.31,5067.31,4859.6,4925.3,4925.3,228111711
2021-07-27,4924.28,4940.86,4749.03,4751.31,4751.31,236631224
2021-07-28,4714.29,4785.66,4663.9,4760.48,4760.48,192634394
2021-07-29,4845.76,4857.97,4800.01,4850.27,4850.27,173322053
2021-07-30,4825.7,4825.7,4761.04,4811.17,4811.17,182349775
2021-08-02,4794.82,4938.82,4761.46,4933.74,4933.74,227194918
2021-08-03,4909.23,4957.03,4890.85,4934.46,4934.46,203533361
2021-08-04,4927.74,4979.29,4919.66,4978.85,4978.85,175466460
2021-08-05,4946.17,4997.14,4921.94,4948.67,4948.67,167381829
2021-08-06,4943.04,4944.35,4891.8,4921.56,4921.56,154179689
2021-08-09,4890.26,5002.89,4884.04,4985.56,4985.56,182436872
2021-08-10,4977.82,5043.76,4941.24,5043.15,5043.15,167051901
2021-08-11,5037.08,5059.79,5009.98,5015.34,5015.34,182266074
2021-08-12,4998.07,5016.26,4962.99,4973.35,4973.35,168223734
2021-08-13,4958.76,4993.74,4921.28,4945.98,4945.98,158314322
2021-08-16,4935.92,4973.38,4931.37,4941.07,4941.07,161953372
2021-08-17,4935.0,4967.56,4823.39,4837.4,4837.4,187573473
2021-08-18,4838.47,4909.54,4818.9,4894.24,4894.24,197474378
2021-08-19,4886.56,4893.47,4839.57,4862.14,4862.14,201711718
2021-08-20,4817.49,4835.15,4720.83,4769.27,4769.27,177635809
2021-08-23,4777.73,4843.82,4764.01,4835.88,4835.88,167579092
2021-08-24,4844.59,4906.2,4842.75,4888.39,4888.39,197883164
2021-08-25,4890.52,4899.77,4865.76,4898.16,4898.16,189448015
2021-08-26,4892.2,4892.2,4798.7,4801.61,4801.61,197617388
2021-08-27,4794.97,4863.47,4793.59,4827.04,4827.04,183310211
2021-08-30,4847.03,4849.16,4787.2,4813.27,4813.27,219635758
2021-08-31,4803.09,4821.76,4740.75,4805.61,4805.61,235118659
2021-09-01,4804.69,4906.4,4763.3,4869.46,4869.46,326721080
2021-09-02,4865.82,4892.7,4845.62,4869.41,4869.41,267858012
2021-09-03,4875.07,4886.55,4828.7,4843.06,4843.06,268091896
2021-09-06,4841.06,4944.45,4837.79,4933.73,4933.73,240507246
2021-09-07,4932.98,5005.96,4915.61,4992.83,4992.83,244178519
2021-09-08,4986.8,5013.98,4955.89,4972.13,4972.13,264615314
2021-09-09,4952.49,4970.15,4929.95,4970.01,4970.01,256530217
2021-09-10,4967.98,5042.8,4962.37,5013.52,5013.52,288304353
2021-09-13,5006.77,5029.72,4964.96,4991.66,4991.66,249915297
2021-09-14,4989.83,5000.98,4907.32,4917.16,4917.16,245590403
2021-09-15,4903.85,4903.85,4843.12,4867.32,4867.32,187984730
2021-09-16,4866.79,4879.53,4806.14,4807.7,4807.7,216752100
2021-09-17,4797.11,4857.96,4786.09,4855.94,4855.94,201958126
2021-09-22,4770.73,4830.85,4765.23,4821.77,4821.77,191220375
2021-09-23,4848.22,4877.34,4837.56,4853.2,4853.2,228151063
2021-09-24,4845.64,4897.06,4838.54,4849.43,4849.43,207693289
2021-09-27,4870.85,4922.56,4852.2,4877.37,4877.37,215967030
2021-09-28,4869.08,4901.31,4846.63,4883.83,4883.83,176890880
2021-09-29,4846.02,4868.07,4799.88,4833.93,4833.93,188171366
2021-09-30,4843.95,4876.07,4843.95,4866.38,4866.38,146113897
2021-10-08,4915.73,4937.09,4891.62,4929.94,4929.94,168968077
2021-10-11,4941.29,4983.73,4930.71,4936.19,4936.19,163511624
2021-10-12,4920.66,4925.49,4840.77,4883.84,4883.84,168079337
2021-10-13,4880.14,4953.37,4869.83,4940.11,4940.11,131142812
2021-10-14,4934.26,4953.92,4903.25,4913.61,4913.61,119557012
2021-10-15,4896.56,4939.82,4881.01,4932.11,4932.11,142822001
2021-10-18,4922.51,4922.51,4844.94,4874.78,4874.78,141245199
2021-10-19,4869.39,4928.14,4868.81,4922.72,4922.72,135266493
2021-10-20,4926.77,4944.02,4898.37,4910.18,4910.18,141533184
2021-10-21,4914.74,4946.18,4893.85,4928.02,4928.02,148898153
2021-10-22,4934.87,4989.89,4934.87,4959.73,4959.73,143926228
2021-10-25,4940.9,4981.65,4930.11,4979.52,4979.52,141861491
2021-10-26,4983.24,5002.57,4953.48,4963.1,4963.1,140888942
2021-10-27,4949.23,4949.23,4884.94,4898.16,4898.16,147111593
2021-10-28,4882.59,4898.66,4846.28,4864.14,4864.14,156649472
2021-10-29,4861.27,4908.77,4855.76,4908.77,4908.77,159887352
2021-11-01,4878.13,4908.21,4858.25,4890.69,4890.69,171583974
2021-11-02,4886.18,4911.23,4797.9,4839.85,4839.85,185437688
2021-11-03,4835.81,4858.71,4804.37,4821.11,4821.11,142763820
2021-11-04,4841.09,4873.94,4834.74,4868.74,4868.74,132592970
2021-11-05,4858.9,4889.68,4841.74,4842.35,4842.35,147789358
2021-11-08,4841.15,4866.08,4827.69,4848.18,4848.18,137398264
2021-11-09,4858.25,4870.79,4818.54,4846.74,4846.74,118375526
2021-11-10,4832.8,4832.8,4754.0,4821.19,4821.19,135118180
2021-11-11,4814.77,4898.65,4809.11,4898.65,4898.65,160484864
2021-11-12,4902.93,4909.08,4875.35,4888.37,4888.37,132662968
2021-11-15,4894.41,4906.33,4863.4,4882.38,4882.38,121823150
2021-11-16,4880.9,4915.37,4876.5,4883.32,4883.32,127254405
2021-11-17,4883.25,4891.52,4864.52,4885.75,4885.75,108459223
2021-11-18,4871.42,4871.42,4830.41,4837.62,4837.62,114480566
2021-11-19,4832.06,4892.81,4829.57,4890.06,4890.06,127198313
2021-11-22,4895.39,4919.0,4893.27,4912.4,4912.4,138092836
2021-11-23,4905.76,4927.52,4896.88,4913.35,4913.35,154304412
2021-11-24,4914.03,4935.49,4899.61,4916.66,4916.66,137150674
2021-11-25,4917.61,4921.33,4891.73,4896.44,4896.44,115984031
2021-11-26,4886.95,4886.95,4850.81,4860.13,4860.13,120368975
2021-11-29,4820.01,4858.53,4818.71,4851.42,4851.42,133626862
2021-11-30,4857.18,4871.25,4810.22,4832.03,4832.03,129630597
2021-12-01,4831.89,4844.52,4823.93,4843.85,4843.85,123086789
2021-12-02,4839.91,4866.85,4830.32,4856.16,4856.16,148088522
2021-12-03,4856.98,4901.02,4853.35,4901.02,4901.02,144059625
2021-12-06,4909.43,4943.9,4888.69,4892.62,4892.62,173615683
2021-12-07,4930.83,4934.1,4895.22,4922.1,4922.1,179053460
2021-12-08,4934.41,4995.93,4915.79,4995.93,4995.93,157490560
2021-12-09,5000.69,5114.5,4999.41,5078.69,5078.69,220568776
2021-12-10,5046.27,5060.06,5035.81,5055.12,5055.12,193695155
2021-12-13,5090.02,5143.84,5079.73,5083.8,5083.8,211801595
2021-12-14,5066.35,5075.21,5038.86,5049.7,5049.7,159107791
2021-12-15,5036.28,5060.37,5003.78,5005.9,5005.9,150529751
2021-12-16,5006.61,5034.73,4987.22,5034.73,5034.73,144053868
2021-12-17,5021.34,5022.11,4954.76,4954.76,4954.76,149005399
2021-12-20,4934.97,4971.67,4872.68,4880.42,4880.42,169675689
2021-12-21,4876.51,4917.8,4872.95,4913.49,4913.49,143339899
2021-12-22,4924.58,4936.67,4903.17,4914.45,4914.45,133256740
2021-12-23,4924.29,4948.74,4906.75,4948.74,4948.74,139555407
2021-12-24,4953.06,4964.91,4905.98,4921.34,4921.34,142673324
2021-12-27,4918.15,4939.69,4894.16,4919.32,4919.32,124100951
2021-12-28,4923.69,4959.14,4913.6,4955.96,4955.96,130457756
2021-12-29,4958.65,4958.65,4883.48,4883.48,4883.48,113587003
2021-12-30,4882.16,4940.18,4878.65,4921.51,4921.51,121617178
2021-12-31,4937.46,4950.36,4923.14,4940.37,4940.37,121313738
